time_min_from_mid,flux
-296.0787657528272,0.9977624503558788
-294.07876575285627,1.0011328909674553
-292.0787657528854,1.0010414453403167
-290.0787657529145,1.0003305765045027
-288.0787657529436,1.0021456540999978
-286.0787657529727,0.9983333950094532
-284.0787657530018,0.9973070218881238
-282.0787657530309,1.0002753491946317
-280.07876575306,1.001579771012501
-278.0787657530891,1.0003374377385192
-276.0787657531182,1.0003345132781187
-274.0787657531473,1.0003836667086965
-272.0787657531764,0.997400717100186
-270.0787657532055,0.9984693824180766
-268.0787657532346,1.001209939251084
-266.0787657532637,0.999668523661528
-264.0787657532928,0.9984915408295728
-262.07876575332193,0.9986153804796092
-260.07876575335104,1.002891728939864
-258.07876575338014,0.997132341618817
-256.07876575340924,1.0033822509324248
-254.07876575343835,1.0020114663593134
-252.07876575346745,1.0024827544007786
-250.07876575349653,1.0008888110032597
-248.0787657535257,1.0001855907561856
-246.0787657535548,1.0001168659367738
-244.07876575358387,1.0017633371422556
-242.07876575361297,1.0018284626257898
-240.07876575364207,1.0005058191700404
-238.0787657536712,0.9969220054284734
-236.07876575370028,0.9970561931691578
-234.07876575372936,1.000226083284808
-232.0787657537585,1.000935039973437
-230.0787657537876,0.998925823199047
-228.0787657538167,1.001794156455707
-226.0787657538458,0.9987347209597988
-224.0787657538749,1.0001915521562328
-222.078765753904,0.9968659907638792
-220.0787657539331,1.000830434274496
-218.07876575396224,1.0046153609082205
-216.0787657539913,0.9989449446708965
-214.0787657540204,0.9978445602055852
-212.07876575404956,1.001923620068052
-210.07876575407863,1.002147791205675
-208.0787657541077,0.998365001677628
-206.07876575413684,0.999341096575918
-204.07876575416597,0.9994063345386984
-202.07876575419505,1.0042756735847778
-200.07876575422412,1.0002998696702974
-198.07876575425323,0.9979391552516166
-196.0787657542824,0.998717174197396
-194.07876575431143,0.9985639774641082
-192.07876575434057,1.0026314519642194
-190.07876575436967,1.0013170194934409
-188.0787657543988,1.0034658230123314
-186.07876575442788,0.9947021150260013
-184.07876575445695,1.0038085472754208
-182.07876575448608,1.002052858721905
-180.0787657545152,0.9998598508592684
-178.0787657545443,0.9990295290640184
-176.0787657545734,0.9970203122896286
-174.0787657546025,0.9981911087630444
-172.0787657546316,0.9969541744928788
-170.0787657546607,0.9968879242168828
-168.0787657546898,0.9990347031093424
-166.07876575471892,0.9983439680585936
-164.07876575474802,0.9986017704908224
-162.07876575477712,0.999559306313494
-160.07876575480623,1.001185981171649
-158.07876575483533,0.994612244108309
-156.07876575486443,0.9966038016410496
-154.07876575489354,0.998575562826464
-152.07876575492264,1.0015897816654105
-150.07876575495175,1.0043050306680288
-148.07876575498085,1.000614811559582
-146.07876575500995,0.9991087144533244
-144.07876575503906,0.9985011015654974
-142.07876575506816,1.0007835304288415
-140.0787657550973,1.001267753583617
-138.07876575512637,1.0017737977121497
-136.07876575515547,0.9993329980701936
-134.07876575518458,0.9980763799319478
-132.07876575521368,0.9981205842756938
-130.07876575524278,0.9975350173201168
-128.0787657552719,1.0024132422266436
-126.078765755301,1.001353012852216
-124.0787657553301,1.0037525326108268
-122.0787657553592,0.9989722771277164
-120.0787657553883,0.999274846299922
-118.0787657554174,0.9998821217500106
-116.07876575544653,0.9969015342056698
-114.07876575547562,1.002720085610204
-112.07876575550472,0.9972675416727173
-110.07876575553382,1.0032969916638257
-108.07876575556293,0.9976812403401416
-106.07876575559204,1.000206736854466
-104.07876575562112,0.9987365206277375
-102.07876575565024,1.0020115788385595
-100.07876575567934,0.9956184834445736
-98.07876575570845,1.0021967196777604
-96.07876575573756,0.9996482773972168
-94.07876575576664,0.9968590170506164
-92.07876575579576,1.0002736620059391
-90.07876575582486,1.00406781193785
-88.07876575585396,1.0023701626753594
-86.07876575588307,1.0005440621137391
-84.07876575591217,0.9999417357504824
-82.07876575594128,0.9994910314110668
-80.07876575597038,0.9965809683540766
-78.07876575599948,1.001923507588806
-76.07876575602859,0.9990289666677876
-74.07876575605769,0.9972619177104084
-72.0787657560868,1.0017079973531384
-70.0787657561159,1.0016627806961769
-68.078765756145,0.9953821645483638
-66.0787657561741,0.9987956847112248
-64.07876575620321,0.9982429616955302
-62.07876575623232,1.0012513316136755
-60.07876575626142,1.0002905338928652
-58.07876575629052,1.0003699442406633
-56.078765756319626,0.9984435121914568
-54.07876575634873,0.9956888954526778
