# planet:           CoRoT-01
# kind:             HJ
# sector:           33
# transit_num:      6
# t_mid_btjd:       2211.48339241
# T14_days:         0.114746
# T14_hours:        2.7539
# depth_frac:       0.013478
# snr:              1.78
# method:           SCAN+PAR+nudge(SNR=1.8)
# n_points_total:   248
# n_points_real:    240
# n_points_filled:  8
# interpolated:     1=NN-filled from nearest observed point, 0=observed
# window_lo_btjd:   2211.31127365
# window_hi_btjd:   2211.65551116
time_btjd,time_min_from_mid,flux,interpolated
2211.3115634010346,-247.43376766797155,0.9947516953421224,0
2211.3129522899235,-245.43376766800066,0.9929338532897402,0
2211.3143411788124,-243.43376766802976,1.0052382003735334,0
2211.315730067701,-241.43376766805886,0.9980383751428101,0
2211.31711895659,-239.43376766808797,0.9993346270688668,0
2211.318507845479,-237.43376766811707,1.005627505673788,0
2211.319896734368,-235.43376766814617,0.998027341728871,0
2211.3212856232567,-233.43376766817528,1.0072926220490117,0
2211.3226745121456,-231.43376766820438,1.0032992230502187,0
2211.3240634010344,-229.4337676682335,0.9892813287110684,0
2211.3254522899233,-227.4337676682626,0.9929352469841325,0
2211.326841178812,-225.4337676682917,1.0052359936907456,0
2211.328230067701,-223.4337676683208,0.9937514873332343,0
2211.32961895659,-221.4337676683499,1.006955812570868,0
2211.331007845479,-219.433767668379,0.9979073678699321,0
2211.3323967343676,-217.4337676684081,0.993248712081205,0
2211.3337856232565,-215.4337676684372,0.9999638800869991,0
2211.3351745121454,-213.43376766846632,1.0089625002134095,0
2211.3365634010343,-211.43376766849542,0.9899441465358157,0
2211.337952289923,-209.43376766852452,0.9859117240940377,0
2211.339341178812,-207.43376766855363,1.0106172800218902,0
2211.340730067701,-205.43376766858273,0.9948993108065088,0
2211.3421189565897,-203.43376766861184,1.0023289794707655,0
2211.3435078454786,-201.43376766864094,0.99829063382782,0
2211.3448967343675,-199.43376766867004,1.0096145169066164,0
2211.3462856232563,-197.43376766869915,1.014203371834528,0
2211.347674512145,-195.43376766872825,0.9983438264971268,0
2211.349063401034,-193.43376766875735,0.9911545701155454,0
2211.350452289923,-191.43376766878646,0.9934796007855327,0
2211.351841178812,-189.43376766881556,1.0024806598771296,0
2211.3532300677007,-187.43376766884467,0.9983291927060075,0
2211.3546189565895,-185.43376766887377,0.9989118731031964,0
2211.3560078454784,-183.43376766890287,0.9994303274171393,0
2211.3573967343673,-181.43376766893198,1.0093210280958336,0
2211.358785623256,-179.43376766896108,0.9971173754318856,0
2211.360174512145,-177.43376766899019,1.0048759559727296,0
2211.361563401034,-175.4337676690193,1.0078843614597508,0
2211.3629522899228,-173.4337676690484,1.0104575858727702,0
2211.3643411788116,-171.4337676690775,1.0005186865963416,0
2211.3657300677005,-169.4337676691066,0.9986286047179574,0
2211.3671189565894,-167.4337676691357,0.9930564983962642,0
2211.3685078454782,-165.4337676691648,0.9930574275258591,0
2211.369896734367,-163.4337676691939,1.0166652168373613,0
2211.371285623256,-161.43376766922302,1.0003098647198925,0
2211.372674512145,-159.43376766925212,0.996440272239617,0
2211.3740634010337,-157.43376766928122,1.0043947829837812,0
2211.3754522899226,-155.43376766931033,1.0021594133196998,0
2211.3768411788114,-153.43376766933943,1.009498956413253,0
2211.3782300677003,-151.43376766936854,0.9889232653934417,0
2211.379618956589,-149.43376766939764,1.0009984658908977,0
2211.381007845478,-147.43376766942674,0.9907962745155199,0
2211.382396734367,-145.43376766945585,0.9889368539137667,0
2211.383785623256,-143.43376766948495,0.9952570257005375,0
2211.3851745121447,-141.43376766951405,1.0008474823317297,0
2211.3865634010335,-139.43376766954316,0.9929424477384927,0
2211.3879522899224,-137.43376766957226,1.0051383189420837,0
2211.3893411788113,-135.43376766960137,0.9997865324755764,0
2211.3907300677,-133.43376766963047,1.0023209657280097,0
2211.392118956589,-131.43376766965957,0.9875848542120174,0
2211.393507845478,-129.43376766968868,1.0027886663378323,0
2211.3948967343667,-127.43376766971778,1.0106446893449392,0
2211.3962856232556,-125.43376766974689,1.0094177737149006,0
2211.3976745121445,-123.43376766977599,1.008009329390262,0
2211.3990634010333,-121.43376766980509,1.001992634557419,0
2211.400452289922,-119.4337676698342,1.0106412051089584,0
2211.401841178811,-117.4337676698633,0.9961829033418352,0
2211.4032300677,-115.4337676698924,0.9991422972427266,0
2211.404618956589,-113.43376766992151,0.9973594136913517,0
2211.4060078454777,-111.43376766995061,0.9994131385196341,0
2211.4073967343666,-109.43376766997972,1.0020356068011822,0
2211.4087856232554,-107.43376767000882,0.9832326950484013,0
2211.4101745121443,-105.43376767003792,0.9911717590130507,0
2211.411563401033,-103.43376767006703,0.9884924976850156,0
2211.412952289922,-101.43376767009613,0.9941520583298268,0
2211.414341178811,-99.43376767012523,0.9930051639861471,0
2211.4157300676998,-97.43376767015434,1.0043346218425129,0
2211.4171189565886,-95.43376767018344,1.0083099028142057,0
2211.4185078454775,-93.43376767021255,1.0073439564591289,0
2211.4198967343664,-91.43376767024165,1.011531195119654,0
2211.4212856232552,-89.43376767027075,1.0054689729366615,0
2211.422674512144,-87.43376767029986,0.9926720710263828,0
2211.424063401033,-85.43376767032896,1.000577802466816,0
2211.425452289922,-83.43376767035807,0.9847601841023835,0
2211.4268411788107,-81.43376767038717,0.9999691064409703,0
2211.4282300676996,-79.43376767041627,1.0008222796914685,0
2211.4296189565885,-77.43376767044538,0.998453579930522,0
2211.4310078454773,-75.43376767047448,0.9905198584610432,0
2211.432396734366,-73.43376767050358,1.0077417400669368,0
2211.433785623255,-71.43376767053269,1.0010689635989092,0
2211.435174512144,-69.43376767056179,1.0020266639288316,0
2211.436563401033,-67.4337676705909,0.9935312836192478,0
2211.4379522899217,-65.43376767062,0.9888964367763895,0
2211.4393411788105,-63.433767670649104,1.0069950682962516,0
2211.4407300676994,-61.43376767067821,0.9844104829511107,0
2211.4421189565883,-59.43376767070731,0.9753579733081973,0
2211.443507845477,-57.433767670736415,0.9857391382717887,0
2211.444896734366,-55.43376767076552,0.9924834577186221,0
2211.446285623255,-53.43376767079462,0.9979283894270162,0
2211.4476745121437,-51.43376767082373,0.9882007509922233,0
2211.4490634010326,-49.43376767085283,0.9823156441382549,0
2211.4504522899215,-47.433767670881934,0.9763297267232421,0
2211.4518411788104,-45.43376767091104,0.9786060942306976,0
2211.453230067699,-43.43376767094014,0.9973260811671354,0
2211.454618956588,-41.433767670969246,0.9812630564484556,0
2211.456007845477,-39.43376767099835,0.9924007651846779,0
2211.457396734366,-37.433767671027454,0.9788670635056594,0
2211.4587856232547,-35.43376767105656,0.9788670635056594,1
2211.4601745121436,-33.43376767108566,0.9816270429672497,0
2211.4615634010324,-31.433767671114765,0.9877659183418196,0
2211.4629522899213,-29.43376767114387,0.986216710883557,0
2211.46434117881,-27.433767671172973,0.9772523524109578,0
2211.465730067699,-25.433767671202077,0.9772523524109578,1
2211.467118956588,-23.43376767123118,0.9772277304766934,0
2211.468507845477,-21.433767671260284,0.9772277304766934,1
2211.4698967343656,-19.433767671289388,0.9831078432590893,0
2211.4712856232545,-17.433767671318492,0.9860781544327205,0
2211.4726745121434,-15.433767671347596,0.9860147413378699,0
2211.4740634010323,-13.4337676713767,0.9860147413378699,1
2211.475452289921,-11.433767671405803,0.9783195738918765,0
2211.47684117881,-9.433767671434907,0.9780302661642708,0
2211.478230067699,-7.433767671464011,0.9752470584628085,0
2211.4796189565877,-5.433767671493115,0.9749885281530333,0
2211.4810078454766,-3.4337676715222187,0.9835166602808364,0
2211.4823967343655,-1.4337676715513226,1.0027873887846392,0
2211.4837856232543,0.5662323284195736,0.9806713170377165,0
2211.485174512143,2.5662323283904698,0.9798673876557468,0
2211.486563401032,4.566232328361366,0.9839470795656644,0
2211.487952289921,6.566232328332262,0.9783637075476332,0
2211.48934117881,8.566232328303158,0.9865537526440996,0
2211.4907300676987,10.566232328274054,0.9794419624424913,0
2211.4921189565875,12.56623232824495,0.990786286372375,0
2211.4935078454764,14.566232328215847,0.985991861521596,0
2211.4948967343653,16.566232328186743,0.9756687671576846,0
2211.496285623254,18.56623232815764,0.990237170781801,0
2211.497674512143,20.566232328128535,0.9941313851963408,0
2211.499063401032,22.56623232809943,0.9766203120040408,0
2211.5004522899208,24.566232328070328,0.9769424876910653,0
2211.5018411788096,26.566232328041224,0.9769424876910653,1
2211.5032300676985,28.56623232801212,0.9947605220732737,1
2211.5046189565874,30.566232327983016,0.9947605220732737,0
2211.5060078454762,32.56623232795391,0.9947605220732737,1
2211.507396734365,34.56623232792481,0.9852428669269236,0
2211.508785623254,36.566232327895705,0.9753127943816462,0
2211.510174512143,38.5662323278666,0.9753127943816462,1
2211.5115634010317,40.5662323278375,0.982484745724523,0
2211.5129522899206,42.56623232780839,0.9812551588468991,0
2211.5143411788094,44.56623232777929,0.9917065892361033,0
2211.5157300676983,46.566232327750186,0.9781580214835668,0
2211.517118956587,48.56623232772108,0.9914937024176765,0
2211.518507845476,50.56623232769198,0.9925848489856635,0
2211.519896734365,52.566232327662874,0.9955061485731647,0
2211.521285623254,54.56623232763377,0.9857284532814476,0
2211.5226745121427,56.566232327604666,0.9834598672343494,0
2211.5240634010315,58.56623232757556,0.9866723328086461,0
2211.5254522899204,60.56623232754646,0.9980228122220959,0
2211.5268411788093,62.566232327517355,0.9986139709268381,0
2211.528230067698,64.56623232748825,1.0125779757494853,0
2211.529618956587,66.56623232745915,0.9898095388857576,0
2211.531007845476,68.56623232743004,0.9905063860819174,0
2211.5323967343647,70.56623232740094,1.0087798101068162,0
2211.5337856232536,72.56623232737184,1.0105554929038307,0
2211.5351745121425,74.56623232734273,0.985399773687259,0
2211.5365634010313,76.56623232731363,0.9958601469488139,0
2211.53795228992,78.56623232728452,1.003296087237836,0
2211.539341178809,80.56623232725542,1.0107334212212502,0
2211.540730067698,82.56623232722632,0.9873084381575407,0
2211.542118956587,84.56623232719721,0.9904987207627597,0
2211.5435078454757,86.56623232716811,0.9969525710699938,0
2211.5448967343646,88.566232327139,1.003531970013736,0
2211.5462856232534,90.5662323271099,0.9899108140115995,0
2211.5476745121423,92.5662323270808,0.9958919696374385,0
2211.549063401031,94.5662323270517,0.9975092358385261,0
2211.55045228992,96.56623232702259,1.006315758421195,0
2211.551841178809,98.56623232699349,1.0107086831457865,0
2211.5532300676978,100.56623232696438,1.0001199738589388,0
2211.5546189565866,102.56623232693528,0.9919401491880162,0
2211.5560078454755,104.56623232690617,0.9981502191177938,0
2211.5573967343644,106.56623232687707,1.0035081610678673,0
2211.5587856232532,108.56623232684797,0.9949677179729319,0
2211.560174512142,110.56623232681886,0.9949320626247284,0
2211.561563401031,112.56623232678976,0.9928285132219207,0
2211.56295228992,114.56623232676066,0.9929950597018028,0
2211.5643411788087,116.56623232673155,0.9997564519049421,0
2211.5657300676976,118.56623232670245,1.008249973955336,0
2211.5671189565865,120.56623232667334,1.0022964599349447,0
2211.5685078454753,122.56623232664424,0.9978710156745324,0
2211.569896734364,124.56623232661514,0.9940418403316342,0
2211.571285623253,126.56623232658603,1.0101966165978085,0
2211.572674512142,128.56623232655693,1.0166904194776225,0
2211.574063401031,130.56623232652782,1.0023047059600991,0
2211.5754522899197,132.56623232649872,1.000098720019456,0
2211.5768411788085,134.56623232646962,1.006448972376861,0
2211.5782300676974,136.5662323264405,1.0051011537582886,0
2211.5796189565863,138.5662323264114,1.0156169263719383,0
2211.581007845475,140.5662323263823,0.9985424279480324,0
2211.582396734364,142.5662323263532,1.0020709137257877,0
2211.583785623253,144.5662323263241,0.9992316098250345,0
2211.5851745121417,146.566232326295,1.004932284454419,0
2211.5865634010306,148.5662323262659,1.0022059859406434,0
2211.5879522899195,150.5662323262368,0.9965934624815728,0
2211.5893411788084,152.56623232620768,1.0116308442687048,0
2211.590730067697,154.56623232617858,0.9790229249952005,0
2211.592118956586,156.56623232614947,0.989787704340278,0
2211.593507845475,158.56623232612037,1.004584093138738,0
2211.594896734364,160.56623232609127,0.9990958407629826,0
2211.5962856232527,162.56623232606216,0.999074006217503,0
2211.5976745121416,164.56623232603306,1.0061170408290903,0
2211.5990634010304,166.56623232600396,0.9945924657577998,0
2211.6004522899193,168.56623232597485,0.9870629156620937,0
2211.601841178808,170.56623232594575,0.9988500859851369,0
2211.603230067697,172.56623232591664,1.0007680417513676,0
2211.604618956586,174.56623232588754,1.001324125813903,0
2211.606007845475,176.56623232585844,0.9894297571638505,0
2211.6073967343636,178.56623232582933,0.996043766185002,0
2211.6087856232525,180.56623232580023,1.0044455366879015,0
2211.6101745121414,182.56623232577113,0.9889110705675088,0
2211.6115634010303,184.56623232574202,0.9982332600753362,0
2211.612952289919,186.56623232571292,0.9980967941660882,0
2211.614341178808,188.5662323256838,1.0045572645216858,0
2211.615730067697,190.5662323256547,1.0021507027297478,0
2211.6171189565857,192.5662323256256,1.003909080488058,0
2211.6185078454746,194.5662323255965,1.0040468239504987,0
2211.6198967343635,196.5662323255674,1.010623667787855,0
2211.6212856232523,198.5662323255383,1.0022563912211655,0
2211.622674512141,200.5662323255092,0.9940080432426205,0
2211.62406340103,202.5662323254801,0.9954871014164697,0
2211.625452289919,204.56623232545098,1.000679774439854,0
2211.626841178808,206.56623232542188,0.9924644105619271,0
2211.6282300676967,208.56623232539278,1.0081320906379856,0
2211.6296189565855,210.56623232536367,1.0079022472044523,0
2211.6310078454744,212.56623232533457,0.995796966136362,0
2211.6323967343633,214.56623232530546,1.008298985541466,0
2211.633785623252,216.56623232527636,1.0035817945882615,0
2211.635174512141,218.56623232524726,1.0004812891301478,0
2211.63656340103,220.56623232521815,1.0022606884455418,0
2211.6379522899188,222.56623232518905,1.0010401605814678,0
2211.6393411788076,224.56623232515994,0.9915586253481188,0
2211.6407300676965,226.56623232513084,0.9974980862833875,0
2211.6421189565854,228.56623232510174,0.9961230906241648,0
