# planet:           WASP-078
# kind:             UHJ
# sector:           32
# transit_num:      5
# t_mid_btjd:       2184.29278794
# T14_days:         0.228875
# T14_hours:        5.4930
# depth_frac:       0.004858
# snr:              1.70
# method:           SCAN+PAR+nudge(SNR=1.7)
# n_points_total:   495
# n_points_real:    462
# n_points_filled:  33
# interpolated:     1=NN-filled from nearest observed point, 0=observed
# window_lo_btjd:   2183.94947480
# window_hi_btjd:   2184.63610109
time_btjd,time_min_from_mid,flux,interpolated
2183.9494790925373,-494.3647420369234,0.9980251520492031,0
2183.950867981426,-492.3647420369525,0.9979744146879367,0
2183.952256870315,-490.3647420369816,0.9986537089581169,0
2183.953645759204,-488.3647420370107,0.9979209083535034,0
2183.955034648093,-486.36474203703983,0.9990240998393995,0
2183.9564235369817,-484.36474203706894,1.0039869141585742,0
2183.9578124258705,-482.36474203709804,0.9994994673798673,0
2183.9592013147594,-480.36474203712714,1.0000176725640366,0
2183.9605902036483,-478.36474203715625,1.0021184273535457,0
2183.961979092537,-476.36474203718535,0.9985357832773566,0
2183.963367981426,-474.36474203721446,0.9954561964733055,0
2183.964756870315,-472.36474203724356,1.0015849113765707,0
2183.9661457592038,-470.36474203727266,1.0008192902958892,0
2183.9675346480926,-468.36474203730177,1.000018079765973,0
2183.9689235369815,-466.36474203733087,0.9991434914471305,0
2183.9703124258704,-464.36474203736,1.000975492958664,0
2183.9717013147592,-462.3647420373891,0.9992947262462822,0
2183.973090203648,-460.3647420374182,1.00054051985028,0
2183.974479092537,-458.3647420374473,1.0040226664885836,0
2183.975867981426,-456.3647420374764,0.9997834500102615,0
2183.9772568703147,-454.3647420375055,1.0029008251540037,0
2183.9786457592036,-452.3647420375346,0.9993861838011812,0
2183.9800346480924,-450.3647420375637,1.0025213943897346,0
2183.9814235369813,-448.3647420375928,0.9997122711117916,0
2183.98281242587,-446.3647420376219,1.0014397031660764,0
2183.984201314759,-444.364742037651,0.9989657885221176,0
2183.985590203648,-442.3647420376801,1.0015538825890224,0
2183.986979092537,-440.3647420377092,1.001265827939265,0
2183.9883679814257,-438.3647420377383,1.000084698002756,0
2183.9897568703145,-436.3647420377674,0.999467135546123,0
2183.9911457592034,-434.36474203779653,0.9976198232417834,0
2183.9925346480923,-432.36474203782564,0.9986592469044508,0
2183.993923536981,-430.36474203785474,0.9995066341339466,0
2183.99531242587,-428.36474203788384,1.004992702941301,0
2183.996701314759,-426.36474203791295,1.0021115863610155,0
2183.9980902036477,-424.36474203794205,1.0008161141207859,0
2183.9994790925366,-422.36474203797115,1.0031554078045952,0
2184.0008679814255,-420.36474203800026,0.9984246985891267,0
2184.0022568703143,-418.36474203802936,1.0010144214637768,0
2184.003645759203,-416.36474203805847,1.0006256250549723,0
2184.005034648092,-414.36474203808757,1.0018758164398824,0
2184.006423536981,-412.3647420381167,1.003195883677066,0
2184.00781242587,-410.3647420381458,0.9993387854957928,0
2184.0092013147587,-408.3647420381749,1.0025890713515522,0
2184.0105902036476,-406.364742038204,0.9963518778524496,0
2184.0119790925364,-404.3647420382331,0.9978723698826932,0
2184.0133679814253,-402.3647420382622,1.000544266108094,0
2184.014756870314,-400.3647420382913,0.9993592270329964,0
2184.016145759203,-398.3647420383204,0.9984160659080766,0
2184.017534648092,-396.3647420383495,1.0021211963267127,0
2184.0189235369808,-394.3647420383786,0.9985057317744558,0
2184.0203124258696,-392.3647420384077,0.9973942333690585,0
2184.0217013147585,-390.3647420384368,1.0013799259218237,0
2184.0230902036474,-388.3647420384659,1.0041869317496979,0
2184.0244790925362,-386.364742038495,1.0003334983858516,0
2184.025867981425,-384.3647420385241,1.0022847286243415,0
2184.027256870314,-382.36474203855323,0.9995907620539917,0
2184.028645759203,-380.36474203858234,0.9998140715958732,0
2184.0300346480917,-378.36474203861144,0.9968364481566783,0
2184.0314235369806,-376.36474203864054,0.9976448254406739,0
2184.0328124258695,-374.36474203866965,1.0046552139764735,0
2184.0342013147583,-372.36474203869875,1.0018650663087634,0
2184.035590203647,-370.36474203872785,0.9963092030895225,0
2184.036979092536,-368.36474203875696,1.0000057008271086,0
2184.038367981425,-366.36474203878606,1.0058043378407873,0
2184.039756870314,-364.36474203881517,0.9957609464024524,0
2184.0411457592027,-362.36474203884427,0.9922361250012216,0
2184.0425346480915,-360.3647420388734,0.9992674437165484,0
2184.0439235369804,-358.3647420389025,1.0044547077430264,0
2184.0453124258693,-356.3647420389316,1.001300195782691,0
2184.046701314758,-354.3647420389607,1.0022837513396943,0
2184.048090203647,-352.3647420389898,0.9978723698826932,0
2184.049479092536,-350.3647420390189,0.9934082964951315,0
2184.0508679814247,-348.364742039048,1.0008975545080512,0
2184.0522568703136,-346.3647420390771,0.9989178201340183,0
2184.0536457592025,-344.3647420391062,1.002390438247012,0
2184.0550346480914,-342.3647420391353,0.9993668824293993,0
2184.05642353698,-340.3647420391644,0.9984683506367009,0
2184.057812425869,-338.3647420391935,1.0047340482713463,0
2184.059201314758,-336.3647420392226,0.9970818280435088,0
2184.060590203647,-334.3647420392517,1.0036296351796412,0
2184.0619790925357,-332.3647420392808,1.0025945278574988,0
2184.0633679814246,-330.36474203930993,1.001256869496666,0
2184.0647568703134,-328.36474203933903,0.9983876432129211,0
2184.0661457592023,-326.36474203936814,1.0021302362096993,0
2184.067534648091,-324.36474203939724,1.0035008779273746,0
2184.06892353698,-322.36474203942635,1.0020817791792764,0
2184.070312425869,-320.36474203945545,0.9984617539653324,0
2184.071701314758,-318.36474203948455,1.0021611021164727,0
2184.0730902036466,-316.36474203951366,1.0010241943102487,0
2184.0744790925355,-314.36474203954276,1.0024774165806114,0
2184.0758679814244,-312.36474203957187,0.9947357748075564,0
2184.0772568703132,-310.36474203960097,0.9951123551582712,0
2184.078645759202,-308.3647420396301,1.0010390979011183,0
2184.080034648091,-306.3647420396592,1.0021399276157839,0
